2.77285,0.01035,0.00521,0.00168,0.00162,9.61E-04,,2.77277,0.01531,0.00449,0.00297,0.00249,0.00213,,2.77242,0.00693,0.00247,0.00179,0.0013,5.09E-04
2.84217,0.00955,0.0049,0.00166,0.00152,9.71E-04,,2.84208,0.01554,0.00453,0.003,0.00251,0.00218,,2.84174,0.00705,0.00247,0.00177,0.00131,5.24E-04
2.9115,0.00898,0.00465,0.00164,0.00146,9.81E-04,,2.9114,0.01555,0.00457,0.00302,0.00253,0.0022,,2.91106,0.00724,0.0025,0.00174,0.00134,5.40E-04
2.98082,0.00855,0.00446,0.00161,0.0014,9.91E-04,,2.9807,0.01568,0.00463,0.00304,0.00255,0.00222,,2.98038,0.00742,0.00252,0.00173,0.00137,5.49E-04
3.05013,0.00826,0.00435,0.00159,0.00135,1.00E-03,,3.05003,0.01575,0.00466,0.00307,0.00256,0.00223,,3.0497,0.00767,0.00254,0.00172,0.00142,5.64E-04
3.11945,0.00795,0.00422,0.00158,0.00132,0.00101,,3.11936,0.01576,0.00472,0.00309,0.00258,0.00226,,3.11901,0.00796,0.00257,0.00169,0.0015,5.82E-04
3.18877,0.00778,0.00413,0.00154,0.00129,0.00102,,3.18868,0.01536,0.00476,0.00311,0.00259,0.00228,,3.18831,0.00836,0.00258,0.00165,0.00166,5.95E-04
3.25812,0.00763,0.00402,0.00154,0.00127,0.00103,,3.25799,0.01445,0.00482,0.00313,0.0026,0.00231,,3.2576,0.01196,0.00258,0.00163,0.00179,6.07E-04
3.32745,0.00742,0.00391,0.0015,0.00124,0.00104,,3.32733,0.01352,0.00485,0.00316,0.00259,0.00231,,3.32691,0.01212,0.00263,0.00161,0.00185,6.26E-04
3.39677,0.00721,0.0038,0.00147,0.00123,0.00105,,3.39664,0.01275,0.00489,0.00318,0.00261,0.00233,,3.39622,0.01294,0.00266,0.00157,0.00188,6.41E-04
3.46609,0.00671,0.00371,0.00145,0.00121,0.00106,,3.46598,0.01222,0.00494,0.00323,0.00262,0.00235,,3.46553,0.01305,0.00269,0.00156,0.00193,6.58E-04
3.53547,0.00661,0.00366,0.00142,0.0012,0.00107,,3.53529,0.01175,0.00499,0.00327,0.00266,0.00237,,3.53484,0.01313,0.00271,0.00153,0.00194,6.69E-04
3.60479,0.00667,0.00361,0.0014,0.00119,0.00109,,3.60459,0.01138,0.00502,0.00338,0.00274,0.00236,,3.60415,0.01227,0.00272,0.00152,0.00199,6.92E-04
3.67411,0.00681,0.00355,0.00139,0.00116,0.00111,,3.6739,0.01101,0.00508,0.00352,0.00287,0.00237,,3.67345,0.01106,0.00277,0.00149,0.00203,7.06E-04
3.74342,0.00695,0.00346,0.00136,0.00114,0.00113,,3.74323,0.01072,0.00516,0.0037,0.00303,0.00239,,3.74276,0.01015,0.00279,0.00147,0.00206,7.25E-04
3.81274,0.00704,0.00342,0.00133,0.00113,0.00112,,3.81254,0.01053,0.00524,0.00391,0.00309,0.00242,,3.81207,0.0095,0.00282,0.00144,0.00209,7.45E-04
3.88208,0.00719,0.00336,0.00132,0.0011,0.0011,,3.88185,0.01022,0.00532,0.004,0.00314,0.00243,,3.88137,0.00898,0.00286,0.00142,0.00209,7.56E-04
3.95139,0.00738,0.00328,0.00131,0.00109,0.00108,,3.95114,0.0101,0.00537,0.00408,0.00316,0.00245,,3.95068,0.00862,0.00289,0.00142,0.0019,8.07E-04
4.02071,0.00752,0.00321,0.00132,0.00107,0.00105,,4.02044,0.00984,0.00551,0.00415,0.0032,0.00246,,4.02,0.00826,0.00292,0.00139,0.0017,9.16E-04
